employee_id,employee_name,employment_status,gender,age,age_band,division_of_origin,disability_status,education,department,department_key,cost_center,job_title,job_level,employment_type,location,location_key,join_date,exit_date,manager,monthly_gross_bdt,annual_total_reward_bdt,compa_ratio,goal_completion_percent,overall_performance_score,performance_rating,potential,promotion_readiness,leave_transactions,approved_leave_days,training_programs,training_hours,training_cost_bdt,average_training_feedback,average_pre_assessment,average_post_assessment,assessment_improvement,exit_type,exit_reason,regrettable_exit,tenure_at_exit_years
MG-NGJ-PRD-0413,Arif Jahan,Active at FY2025 year-end,Male,43,35-44,Dhaka,No,Bachelor,Production,production,CC-101,Planning Executive,Executive,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2019-11-02,,Md. Shahidul Islam,83500,1243300,0.92777778,98.9,96.8,Exceeds Expectations,Low,Develop in Current Role,1,2.0,1,6.0,1760.0,4.2,65.0,77.0,12.0,,,,
MG-NGJ-PRD-0422,Tanvir Jahan,Active at FY2025 year-end,Male,36,35-44,Dhaka,No,Professional Certification,Production,production,CC-101,Production Manager,Manager,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-12-17,,Md. Shahidul Islam,118000,1608000,0.84285714,83.6,80.8,Meets Expectations,Medium,Ready in 1-2 Years,2,3.0,0,0.0,0.0,,,,,,,,
MG-NGJ-PRD-0424,Shafiq Mia,Separated during FY2025,Male,,,,,,Production,production,CC-101,Production Operator,Worker,,Narayanganj Production Plant,narayanganj_production_plant,2025-02-13,2025-08-09,Abdul Karim,,,,,,,,,3,13.0,1,12.0,1543.0,3.8,63.0,78.0,15.0,Voluntary,Health Reasons,No,0.48
MG-NGJ-PRD-0427,Shafiq Alam,Active at FY2025 year-end,Male,32,25-34,Khulna,No,Bachelor,Production,production,CC-101,Senior Production Officer,Senior Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-05-24,,Md. Shahidul Islam,72000,1071000,1.02857143,96.3,88.9,Meets Expectations,High,Ready in 1-2 Years,3,3.0,2,18.0,4033.0,4.7,60.0,69.0,9.0,,,,
MG-NGJ-PRD-0432,Mizanur Islam,Active at FY2025 year-end,Male,23,Under 25,Dhaka,No,HSC,Production,production,CC-101,Line Coordinator,Junior Staff,Contract,Narayanganj Production Plant,narayanganj_production_plant,2025-05-26,,Abdul Karim,31500,425200,0.8630137,87.8,80.4,Meets Expectations,Medium,Ready in 1-2 Years,2,8.0,1,6.0,1074.0,4.1,63.0,82.0,19.0,,,,
MG-NGJ-PRD-0451,Sabbir Rahman,Active at FY2025 year-end,Male,23,Under 25,Sylhet,Yes,Bachelor,Production,production,CC-101,Production Officer,Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-05-14,,Abdul Karim,47000,680700,0.91262136,85.5,80.7,Meets Expectations,Medium,Ready in 1-2 Years,3,9.0,2,14.0,4289.0,4.85,70.0,90.0,20.0,,,,
MG-NGJ-PRD-0453,Md. Rahim Rashid,Active at FY2025 year-end,Male,26,25-34,Dhaka,No,Bachelor,Production,production,CC-101,Production Assistant,Junior Staff,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-01-01,,Md. Shahidul Islam,43500,631000,1.19178082,93.6,90.6,Exceeds Expectations,High,Ready Now,2,5.0,3,27.0,4508.0,4.33,64.0,81.67,17.67,,,,
MG-NGJ-PRD-0461,Ayesha Ahmed,Active at FY2025 year-end,Female,27,25-34,Mymensingh,No,Trade Certificate,Production,production,CC-101,Production Operator,Worker,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-03-17,,Md. Shahidul Islam,21500,319600,0.81132075,83.2,84.4,Meets Expectations,Medium,Ready in 1-2 Years,2,4.0,2,14.0,2708.0,3.45,68.0,84.5,16.5,,,,
MG-NGJ-PRD-0468,Sharmeen Kabir,Active at FY2025 year-end,Female,41,35-44,Mymensingh,No,Professional Certification,Production,production,CC-101,Plant Operations Manager,Manager,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-08-18,,Md. Shahidul Islam,118000,1667000,0.84285714,113.5,101.2,Outstanding,Medium,Ready in 1-2 Years,1,4.0,0,0.0,0.0,,,,,,,,
MG-NGJ-PRD-0470,Tanvir Sultana,Active at FY2025 year-end,Male,32,25-34,Khulna,No,Bachelor,Production,production,CC-101,Shift Officer,Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-08-22,,Abdul Karim,51500,684500,1,77.2,79.5,Meets Expectations,Medium,Ready in 1-2 Years,2,4.0,1,6.0,460.0,4.3,54.0,73.0,19.0,,,,
MG-NGJ-PRD-0484,Shafiq Sarker,Active at FY2025 year-end,Male,32,25-34,Sylhet,No,Master,Production,production,CC-101,Production Officer,Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-05-03,,Md. Shahidul Islam,36500,531800,0.70873786,96.8,84.6,Meets Expectations,Low,Develop in Current Role,1,4.0,2,24.0,2704.0,4.65,68.0,85.5,17.5,,,,
MG-NGJ-PRD-0486,Rafiq Kabir,Active at FY2025 year-end,Male,25,25-34,Dhaka,No,Diploma,Production,production,CC-101,Production Assistant,Junior Staff,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-01-16,,Md. Shahidul Islam,35500,500500,0.97260274,90.1,80.7,Meets Expectations,High,Ready in 1-2 Years,1,5.0,2,20.0,2529.0,4.5,58.0,75.0,17.0,,,,
MG-NGJ-PRD-0489,Ahsan Kabir,Active at FY2025 year-end,Male,31,25-34,Dhaka,No,Bachelor,Production,production,CC-101,Senior Production Officer,Senior Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-04-29,,Abdul Karim,80500,1114300,1.15,92.3,89.4,Meets Expectations,Medium,Ready in 1-2 Years,1,7.0,0,0.0,0.0,,,,,,,,
MG-NGJ-PRD-0494,Rakib Chowdhury,Active at FY2025 year-end,Male,33,25-34,Dhaka,No,Bachelor,Production,production,CC-101,Shift Officer,Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-12-24,,Md. Shahidul Islam,40000,535000,0.77669903,92.3,87.5,Meets Expectations,Medium,Ready in 1-2 Years,2,5.0,0,0.0,0.0,,,,,,,,
MG-NGJ-PRD-0502,Nazmul Sultana,Active at FY2025 year-end,Male,23,Under 25,Rangpur,No,Trade Certificate,Production,production,CC-101,Machine Operator,Worker,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-08-08,,Md. Shahidul Islam,22500,307500,0.8490566,89.9,87.1,Meets Expectations,Medium,Ready in 1-2 Years,4,6.0,1,3.0,1736.0,3.5,62.0,68.0,6.0,,,,
MG-NGJ-PRD-0513,Tanvir Khatun,Active at FY2025 year-end,Male,39,35-44,Dhaka,No,SSC,Production,production,CC-101,Production Operator,Worker,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-04-02,,Abdul Karim,20500,294700,0.77358491,113.5,98.6,Exceeds Expectations,Medium,Ready in 1-2 Years,1,1.0,1,6.0,1303.0,3.6,54.0,66.0,12.0,,,,
MG-NGJ-PRO-0161,Jahid Bhuiyan,Active at FY2025 year-end,Male,21,Under 25,Barishal,No,Diploma,Procurement,procurement,CC-109,Vendor Coordinator,Junior Staff,Probation,Narayanganj Production Plant,narayanganj_production_plant,2022-05-18,,Ahsan Habib,37000,481000,1.01369863,81.4,80.6,Meets Expectations,Medium,Ready in 1-2 Years,2,5.0,1,8.0,2237.0,4.6,43.0,55.0,12.0,,,,
MG-NGJ-QAS-0029,Priyanka Mahmud,Active at FY2025 year-end,Female,55,45+,Dhaka,No,Bachelor,Quality Assurance,quality_assurance,CC-106,Senior Manager - Quality,Senior Manager,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2022-08-17,,Dr. Samira Sultana,247500,3395700,1.15116279,82,83.8,Meets Expectations,Medium,Ready in 1-2 Years,1,2.0,1,3.0,614.0,4.6,67.0,81.0,14.0,,,,
MG-NGJ-QAS-0060,Monir Bhuiyan,Active at FY2025 year-end,Male,32,25-34,Chattogram,No,Bachelor,Quality Assurance,quality_assurance,CC-106,Quality Officer,Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2022-08-29,,Ashikur Rahman,59000,820400,1.14563107,90.7,86.8,Meets Expectations,High,Ready in 1-2 Years,2,11.0,2,18.0,4546.0,4.25,56.5,61.5,5.0,,,,
MG-NGJ-QAS-0124,Zahid Rashid,Active at FY2025 year-end,Male,30,25-34,Dhaka,No,Trade Certificate,Quality Assurance,quality_assurance,CC-106,Lab Assistant,Worker,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2020-11-01,,Dr. Samira Sultana,30000,455700,1.13207547,87,83.7,Meets Expectations,Medium,Ready in 1-2 Years,4,9.0,2,12.0,4162.0,4.1,56.5,56.5,0.0,,,,
MG-NGJ-QAS-0175,Riyad Mahmud,Active at FY2025 year-end,Male,36,35-44,Dhaka,No,Master,Quality Assurance,quality_assurance,CC-106,Regulatory Executive,Executive,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2021-10-11,,Dr. Samira Sultana,72500,1041800,0.80555556,110.1,92.4,Exceeds Expectations,Medium,Ready in 1-2 Years,0,0.0,1,6.0,1458.0,4.1,50.0,79.0,29.0,,,,
MG-NGJ-QAS-0186,Sumaiya Kabir,Separated during FY2025,Female,,,,,,Quality Assurance,quality_assurance,CC-106,Regulatory Executive,Executive,,Narayanganj Production Plant,narayanganj_production_plant,2022-08-19,2025-01-28,Dr. Samira Sultana,,,,,,,,,2,6.0,0,0.0,0.0,,,,,Involuntary,Retirement,No,2.44
MG-NGJ-QAS-0260,Fahim Hasan,Active at FY2025 year-end,Male,25,25-34,Dhaka,No,Bachelor,Quality Assurance,quality_assurance,CC-106,QC Technician,Junior Staff,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2022-04-25,,Dr. Samira Sultana,35000,492800,0.95890411,88.8,88.2,Meets Expectations,Medium,Ready in 1-2 Years,3,9.0,1,6.0,2085.0,4.6,64.0,75.0,11.0,,,,
MG-NGJ-QAS-0387,Riyad Akter,Active at FY2025 year-end,Male,35,35-44,Dhaka,No,Bachelor,Quality Assurance,quality_assurance,CC-106,Compliance Officer,Officer,Contract,Narayanganj Production Plant,narayanganj_production_plant,2022-12-08,,Dr. Samira Sultana,40000,520000,0.77669903,89.3,86.3,Meets Expectations,Medium,Ready in 1-2 Years,3,11.0,2,18.0,2183.0,4.2,61.5,85.0,23.5,,,,
MG-NGJ-QAS-0438,Tahmina Khan,Active at FY2025 year-end,Female,28,25-34,Khulna,No,Master,Quality Assurance,quality_assurance,CC-106,QA Executive,Executive,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-05-17,,Dr. Samira Sultana,92500,1371200,1.02777778,112.6,95.2,Exceeds Expectations,High,Ready Now,0,0.0,1,6.0,738.0,4.7,67.0,77.0,10.0,,,,
MG-NGJ-QAS-0448,Anika Mia,Active at FY2025 year-end,Female,34,25-34,Rangpur,No,Bachelor,Quality Assurance,quality_assurance,CC-106,QA Assistant,Junior Staff,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-09-29,,Ashikur Rahman,33000,444000,0.90410959,98.6,91.1,Exceeds Expectations,High,Ready Now,0,0.0,0,0.0,0.0,,,,,,,,
MG-NGJ-SAM-0031,Saiful Karim,Active at FY2025 year-end,Male,32,25-34,Dhaka,No,Master,Sales & Marketing,sales_and_marketing,CC-102,Territory Sales Officer,Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2015-12-28,,Tanvir Ahmed,44000,662000,0.85436893,88.2,85.2,Meets Expectations,Medium,Ready in 1-2 Years,4,17.0,3,26.0,5541.0,4.37,57.67,83.67,26.0,,,,
MG-NGJ-SAM-0057,Sabbir Rahman,Active at FY2025 year-end,Male,49,45+,Khulna,No,Master,Sales & Marketing,sales_and_marketing,CC-102,Head of Sales & Marketing,Head,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2018-07-14,,Tanvir Ahmed,273500,3900900,0.81641791,77.5,81.4,Meets Expectations,Medium,Ready in 1-2 Years,3,7.0,2,9.0,853.0,3.9,58.0,76.5,18.5,,,,
MG-NGJ-SAM-0123,Rafiq Ahmed,Active at FY2025 year-end,Male,25,25-34,Rangpur,No,Diploma,Sales & Marketing,sales_and_marketing,CC-102,Marketing Assistant,Junior Staff,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2022-03-22,,Tanvir Ahmed,44000,615800,1.20547945,112,100.1,Outstanding,Medium,Ready in 1-2 Years,0,0.0,4,32.0,5235.0,4.3,54.25,71.25,17.0,,,,
MG-NGJ-SAM-0291,Mim Mahmud,Active at FY2025 year-end,Female,33,25-34,Khulna,No,Diploma,Sales & Marketing,sales_and_marketing,CC-102,Territory Sales Officer,Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2018-08-28,,Farzana Rahman,56500,874300,1.09708738,67.7,74.9,Partially Meets,High,Develop in Current Role,1,2.0,6,42.0,8921.0,4.17,57.67,70.83,13.16,,,,
MG-NGJ-SAM-0366,Tareq Mahmud,Separated during FY2025,Male,,,,,,Sales & Marketing,sales_and_marketing,CC-102,Sales Representative,Junior Staff,,Narayanganj Production Plant,narayanganj_production_plant,2017-01-01,2025-04-08,Tanvir Ahmed,,,,,,,,,0,0.0,1,12.0,1356.0,4.3,69.0,91.0,22.0,Voluntary,Compensation & Benefits,No,8.27
MG-NGJ-SCL-0058,Sultana Khan,Active at FY2025 year-end,Female,22,Under 25,Rajshahi,No,HSC,Supply Chain & Logistics,supply_chain_and_logistics,CC-103,Dispatch Coordinator,Junior Staff,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2023-07-29,,Mahmudul Hasan,33500,488800,0.91780822,83.9,85.3,Meets Expectations,High,Ready in 1-2 Years,1,4.0,2,22.0,3523.0,4.2,56.0,78.0,22.0,,,,
MG-NGJ-SCL-0234,Shakil Bhuiyan,Active at FY2025 year-end,Male,34,25-34,Sylhet,No,Bachelor,Supply Chain & Logistics,supply_chain_and_logistics,CC-103,Logistics Officer,Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2020-09-11,,Mahmudul Hasan,46500,699600,0.90291262,109.2,98.4,Exceeds Expectations,High,Ready Now,0,0.0,2,18.0,3213.0,4.3,57.5,73.0,15.5,,,,
MG-NGJ-SCL-0295,Saiful Akter,Active at FY2025 year-end,Male,22,Under 25,Rangpur,No,HSC,Supply Chain & Logistics,supply_chain_and_logistics,CC-103,Warehouse Assistant,Worker,Contract,Narayanganj Production Plant,narayanganj_production_plant,2021-11-19,,Rezaul Karim,26500,344500,1,79.7,86,Meets Expectations,Medium,Ready in 1-2 Years,1,2.0,2,14.0,1453.0,4.3,76.5,87.5,11.0,,,,
MG-NGJ-SCL-0344,Sadia Hasan,Separated during FY2025,Female,,,,,,Supply Chain & Logistics,supply_chain_and_logistics,CC-103,Loader,Worker,,Narayanganj Production Plant,narayanganj_production_plant,2023-02-02,2025-01-14,Mahmudul Hasan,,,,,,,,,2,2.0,0,0.0,0.0,,,,,Voluntary,Better Career Opportunity,No,1.95
MG-NGJ-SCL-0382,Kamrul Sultana,Active at FY2025 year-end,Male,28,25-34,Rajshahi,No,SSC,Supply Chain & Logistics,supply_chain_and_logistics,CC-103,Warehouse Assistant,Worker,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2019-07-25,,Rezaul Karim,27000,398900,1.01886792,75.3,75.1,Partially Meets,Medium,Develop in Current Role,2,5.0,3,28.0,2499.0,4.03,64.33,74.0,9.67,,,,
MG-NGJ-SCL-0428,Ashik Chowdhury,Active at FY2025 year-end,Male,38,35-44,Rangpur,No,Bachelor,Supply Chain & Logistics,supply_chain_and_logistics,CC-103,Logistics Officer,Officer,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-04-03,,Mahmudul Hasan,41000,575600,0.7961165,79.4,80.3,Meets Expectations,Medium,Ready in 1-2 Years,3,6.0,1,4.0,1258.0,4.2,69.0,76.0,7.0,,,,
MG-NGJ-SCL-0431,Farhan Hossain,Active at FY2025 year-end,Male,44,35-44,Dhaka,No,Master,Supply Chain & Logistics,supply_chain_and_logistics,CC-103,Supply Chain Executive,Executive,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-06-05,,Rezaul Karim,104500,1443100,1.16111111,85.8,80.3,Meets Expectations,High,Ready in 1-2 Years,2,4.0,1,6.0,1025.0,4.1,66.0,87.0,21.0,,,,
MG-NGJ-SCL-0508,Rafiq Jahan,Active at FY2025 year-end,Male,33,25-34,Rajshahi,No,Diploma,Supply Chain & Logistics,supply_chain_and_logistics,CC-103,Dispatch Coordinator,Junior Staff,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-08-03,,Mahmudul Hasan,32500,453800,0.89041096,74.9,78.6,Meets Expectations,Medium,Ready in 1-2 Years,1,1.0,2,24.0,2682.0,3.95,46.0,65.5,19.5,,,,
MG-NGJ-SCL-0516,Riyad Sultana,Active at FY2025 year-end,Male,42,35-44,Khulna,No,Bachelor,Supply Chain & Logistics,supply_chain_and_logistics,CC-103,Planning Executive,Executive,Permanent,Narayanganj Production Plant,narayanganj_production_plant,2025-07-24,,Rezaul Karim,77500,1022500,0.86111111,70.7,71.5,Partially Meets,Medium,Develop in Current Role,3,16.0,0,0.0,0.0,,,,,,,,
MG-RAJ-ENG-0216,Sabbir Ahmed,Active at FY2025 year-end,Male,36,35-44,Rajshahi,No,Bachelor,Engineering & Maintenance,engineering_and_maintenance,CC-107,Utilities Officer,Officer,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2020-09-29,,Rakibul Hasan,44500,669100,0.86407767,105.5,96.9,Exceeds Expectations,Medium,Ready in 1-2 Years,1,1.0,2,12.0,4969.0,4.75,59.0,84.5,25.5,,,,
MG-RAJ-FIN-0149,Mizanur Islam,Separated during FY2025,Male,,,,,,Finance & Accounts,finance_and_accounts,CC-104,Finance Officer,Officer,,Rajshahi Regional Office,rajshahi_regional_office,2022-11-18,2025-03-19,Shafiqur Rahman,,,,,,,,,4,8.0,0,0.0,0.0,,,,,Voluntary,Compensation & Benefits,Yes,2.33
MG-RAJ-FIN-0312,Shafiq Jahan,Separated during FY2025,Male,,,,,,Finance & Accounts,finance_and_accounts,CC-104,Accounts Manager,Manager,,Rajshahi Regional Office,rajshahi_regional_office,2017-08-14,2025-11-16,Shafiqur Rahman,,,,,,,,,1,3.0,3,28.0,5132.0,4.47,48.67,65.33,16.66,Voluntary,Better Career Opportunity,Yes,8.26
MG-RAJ-FIN-0380,Sumaiya Alam,Active at FY2025 year-end,Female,25,25-34,Khulna,No,Master,Finance & Accounts,finance_and_accounts,CC-104,Finance Officer,Officer,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2020-05-04,,Sadia Islam,49000,735900,0.95145631,80.6,80,Meets Expectations,High,Ready in 1-2 Years,3,8.0,1,6.0,411.0,3.5,46.0,62.0,16.0,,,,
MG-RAJ-FIN-0430,Sultana Haque,Active at FY2025 year-end,Female,44,35-44,Rajshahi,No,Professional Certification,Finance & Accounts,finance_and_accounts,CC-104,Tax & VAT Executive,Executive,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2025-02-12,,Shafiqur Rahman,104000,1487400,1.15555556,102.6,100.8,Outstanding,Medium,Ready in 1-2 Years,2,13.0,2,16.0,1764.0,4.2,51.0,68.0,17.0,,,,
MG-RAJ-HRA-0018,Rifat Uddin,Active at FY2025 year-end,Female,44,35-44,Dhaka,No,Master,HR & Administration,hr_and_administration,CC-105,Administration Manager,Manager,Probation,Rajshahi Regional Office,rajshahi_regional_office,2020-08-01,,Md. Imran Hossain,131000,1768500,0.93571429,86.7,82.3,Meets Expectations,Medium,Ready in 1-2 Years,2,6.0,1,8.0,440.0,3.9,64.0,83.0,19.0,,,,
MG-RAJ-HRA-0436,Nazmul Talukder,Active at FY2025 year-end,Male,33,25-34,Dhaka,No,Bachelor,HR & Administration,hr_and_administration,CC-105,HR Manager,Manager,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2025-03-06,,Nusrat Jahan,143000,2040300,1.02142857,115,101.8,Outstanding,Medium,Ready in 1-2 Years,1,7.0,2,16.0,1988.0,4.1,64.5,85.0,20.5,,,,
MG-RAJ-IT-0400,Fahim Ahmed,Separated during FY2025,Male,,,,,,Information Technology,information_technology,CC-108,Senior IT Officer,Senior Officer,,Rajshahi Regional Office,rajshahi_regional_office,2022-09-13,2025-12-25,Sabbir Hossain,,,,,,,,,0,0.0,1,3.0,1987.0,3.8,44.0,56.0,12.0,Voluntary,Better Career Opportunity,Yes,3.28
MG-RAJ-PRD-0469,Riyad Rahman,Active at FY2025 year-end,Male,41,35-44,Mymensingh,No,SSC,Production,production,CC-101,Machine Operator,Worker,Probation,Rajshahi Regional Office,rajshahi_regional_office,2025-09-07,,Md. Shahidul Islam,31000,403000,1.16981132,91.1,83.9,Meets Expectations,Medium,Ready in 1-2 Years,0,0.0,0,0.0,0.0,,,,,,,,
MG-RAJ-QAS-0013,Faria Chowdhury,Active at FY2025 year-end,Female,42,35-44,Rangpur,No,Bachelor,Quality Assurance,quality_assurance,CC-106,Senior QC Officer,Senior Officer,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2021-10-19,,Ashikur Rahman,63000,876000,0.9,81.4,84.3,Meets Expectations,Medium,Ready in 1-2 Years,2,5.0,1,8.0,2333.0,4.1,63.0,85.0,22.0,,,,
MG-RAJ-QAS-0049,Shakil Chowdhury,Active at FY2025 year-end,Male,47,45+,Chattogram,No,Master,Quality Assurance,quality_assurance,CC-106,Compliance Manager,Manager,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2020-11-07,,Dr. Samira Sultana,131500,1948900,0.93928571,108.2,97.9,Exceeds Expectations,Medium,Ready in 1-2 Years,1,4.0,4,26.0,6268.0,4.28,63.5,77.5,14.0,,,,
MG-RAJ-SAM-0002,Rakib Haque,Separated during FY2025,Male,,,,,,Sales & Marketing,sales_and_marketing,CC-102,Territory Sales Officer,Officer,,Rajshahi Regional Office,rajshahi_regional_office,2018-03-24,2025-03-21,Tanvir Ahmed,,,,,,,,,3,5.0,0,0.0,0.0,,,,,Involuntary,Retirement,No,6.99
MG-RAJ-SAM-0017,Ashik Mahmud,Active at FY2025 year-end,Male,31,25-34,Dhaka,No,Master,Sales & Marketing,sales_and_marketing,CC-102,Brand Officer,Officer,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2018-04-13,,Farzana Rahman,50000,726100,0.97087379,69.6,73.8,Partially Meets,Medium,Develop in Current Role,2,1.0,1,6.0,2504.0,4.6,72.0,95.0,23.0,,,,
MG-RAJ-SAM-0108,Anika Bhuiyan,Separated during FY2025,Female,,,,,,Sales & Marketing,sales_and_marketing,CC-102,Marketing Assistant,Junior Staff,,Rajshahi Regional Office,rajshahi_regional_office,2022-06-25,2025-02-25,Tanvir Ahmed,,,,,,,,,3,6.0,0,0.0,0.0,,,,,Voluntary,Better Career Opportunity,No,2.67
MG-RAJ-SAM-0179,Tanjina Rahman,Active at FY2025 year-end,Female,25,25-34,Rangpur,No,HSC,Sales & Marketing,sales_and_marketing,CC-102,Sales Representative,Junior Staff,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2021-01-26,,Farzana Rahman,40000,601400,1.09589041,98.6,88,Meets Expectations,Medium,Ready in 1-2 Years,3,118.0,2,8.0,2622.0,4.35,65.5,78.0,12.5,,,,
MG-RAJ-SAM-0223,Kamrul Kabir,Active at FY2025 year-end,Male,31,25-34,Chattogram,No,Diploma,Sales & Marketing,sales_and_marketing,CC-102,Sales Representative,Junior Staff,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2022-05-10,,Farzana Rahman,26500,377500,0.7260274,70.8,73.1,Partially Meets,High,Develop in Current Role,1,4.0,3,22.0,1424.0,4.47,62.33,78.33,16.0,,,,
MG-RAJ-SAM-0261,Nafisa Islam,Active at FY2025 year-end,Female,42,35-44,Dhaka,No,Master,Sales & Marketing,sales_and_marketing,CC-102,Senior Brand Officer,Senior Officer,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2022-10-27,,Farzana Rahman,76500,1059900,1.09285714,91.7,88.8,Meets Expectations,Medium,Ready in 1-2 Years,1,4.0,2,16.0,3279.0,4.45,69.0,84.5,15.5,,,,
MG-RAJ-SAM-0386,Sharmeen Khan,Active at FY2025 year-end,Female,35,35-44,Mymensingh,No,Bachelor,Sales & Marketing,sales_and_marketing,CC-102,Senior Brand Officer,Senior Officer,Permanent,Rajshahi Regional Office,rajshahi_regional_office,2023-11-21,,Farzana Rahman,63000,876000,0.9,92.6,88.3,Meets Expectations,High,Ready in 1-2 Years,2,3.0,2,22.0,4167.0,4.0,66.5,87.0,20.5,,,,
