Program ID,Program Name,Category,Training Date,Employee ID,Employee Name,Department,Job Level,Mode,Provider,Venue,Hours,Completion Status,Pre-Assessment Score,Post-Assessment Score,Feedback Rating,Cost (BDT),Mandatory
TRN-029,VAT & Tax Update Bangladesh,Finance,2025-04-19,MG-GZP-PRD-0409,Hasan Karim,Production,Worker,Blended,Tax Consultant,Rajshahi Regional Office,8,Completed,67,97,4.8,2094,No
TRN-029,VAT & Tax Update Bangladesh,Finance,2025-04-19,MG-DHK-LGL-0176,Mahmud Jahan,Legal & Compliance,Manager,Blended,Tax Consultant,Rajshahi Regional Office,8,Completed,66,79,3.5,954,No
TRN-029,VAT & Tax Update Bangladesh,Finance,2025-04-19,MG-GZP-PRD-0390,Mahmud Sarker,Production,Executive,Blended,Tax Consultant,Rajshahi Regional Office,8,Completed,60,87,3.8,2468,No
TRN-029,VAT & Tax Update Bangladesh,Finance,2025-04-19,MG-GZP-QAS-0420,Raisa Ahmed,Quality Assurance,Officer,Blended,Tax Consultant,Rajshahi Regional Office,8,Completed,41,48,3.7,535,No
TRN-029,VAT & Tax Update Bangladesh,Finance,2025-04-19,MG-NGJ-CUS-0276,Sabbir Karim,Customer Service,Executive,Blended,Tax Consultant,Rajshahi Regional Office,8,Completed,73,83,4,1535,No
TRN-029,VAT & Tax Update Bangladesh,Finance,2025-04-19,MG-GZP-QAS-0091,Anika Alam,Quality Assurance,Junior Staff,Blended,Tax Consultant,Rajshahi Regional Office,8,Completed,52,69,3.4,2062,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-NGJ-SAM-0366,Tareq Mahmud,Sales & Marketing,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Completed,69,91,4.3,1356,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0266,Farhan Islam,Production,Worker,Virtual,Lean Consultant,Microsoft Teams,12,Completed,47,67,4.2,379,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-DHK-IT-0392,Kamrul Sultana,Information Technology,Senior Manager,Virtual,Lean Consultant,Microsoft Teams,12,Completed,42,69,3.8,1731,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0011,Mehedi Jahan,Production,Executive,Virtual,Lean Consultant,Microsoft Teams,12,Completed,57,72,4,448,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-NGJ-PRD-0174,Mahmud Alam,Production,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Not Completed,62,62,3.7,1652,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0133,Shakil Uddin,Production,Senior Officer,Virtual,Lean Consultant,Microsoft Teams,12,Not Completed,65,65,4.1,1175,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-DHK-PRD-0086,Priyanka Khan,Production,Senior Manager,Virtual,Lean Consultant,Microsoft Teams,12,Completed,66,70,4.2,2126,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-NGJ-PRD-0116,Rashed Sultana,Production,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Completed,56,67,3.8,1528,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-CTG-ENG-0147,Mahmud Islam,Engineering & Maintenance,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Completed,52,70,3.8,612,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-NGJ-QAS-0387,Riyad Akter,Quality Assurance,Officer,Virtual,Lean Consultant,Microsoft Teams,12,Completed,57,83,3.8,1495,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0215,Zahid Haque,Production,Worker,Virtual,Lean Consultant,Microsoft Teams,12,Completed,41,57,4.1,1786,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-ENG-0320,Arif Akter,Engineering & Maintenance,Executive,Virtual,Lean Consultant,Microsoft Teams,12,Completed,63,78,4.7,2206,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0210,Rakib Rahman,Production,Worker,Virtual,Lean Consultant,Microsoft Teams,12,Completed,54,71,4,1737,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-NGJ-PRD-0486,Rafiq Kabir,Production,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Completed,57,80,4.3,1506,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-SCL-0329,Hasan Alam,Supply Chain & Logistics,Officer,Virtual,Lean Consultant,Microsoft Teams,12,Completed,63,88,4.8,882,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-DHK-SAM-0209,Ashik Mia,Sales & Marketing,Senior Officer,Virtual,Lean Consultant,Microsoft Teams,12,Completed,55,68,3.7,2195,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-CUS-0297,Rafiq Bhuiyan,Customer Service,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Completed,78,86,4,976,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0325,Nayeem Rahman,Production,Executive,Virtual,Lean Consultant,Microsoft Teams,12,Not Completed,58,58,4.5,2070,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-DHK-SAM-0128,Rashed Islam,Sales & Marketing,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Completed,49,76,5,1875,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-CTG-SAM-0416,Rafiq Karim,Sales & Marketing,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Completed,60,74,4.6,1716,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-QAS-0140,Nayeem Noor,Quality Assurance,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Completed,72,89,4.7,2228,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-ENG-0117,Zahid Hasan,Engineering & Maintenance,Executive,Virtual,Lean Consultant,Microsoft Teams,12,Completed,64,83,4.2,1715,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-DHK-CST-0056,Rakib Haque,Corporate Strategy,Officer,Virtual,Lean Consultant,Microsoft Teams,12,Completed,57,69,3.5,2405,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0064,Shakil Khatun,Production,Worker,Virtual,Lean Consultant,Microsoft Teams,12,Not Completed,57,57,4.3,911,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-NGJ-PRD-0351,Fahim Islam,Production,Worker,Virtual,Lean Consultant,Microsoft Teams,12,Completed,68,96,4.4,582,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-CTG-SAM-0208,Imran Alam,Sales & Marketing,Manager,Virtual,Lean Consultant,Microsoft Teams,12,Completed,67,73,4.7,447,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-DHK-PRO-0343,Lubna Hossain,Procurement,Manager,Virtual,Lean Consultant,Microsoft Teams,12,Completed,66,84,3.6,379,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-ENG-0281,Rashed Mia,Engineering & Maintenance,Manager,Virtual,Lean Consultant,Microsoft Teams,12,Completed,57,66,3.5,1998,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-IT-0243,Rakib Rahman,Information Technology,Senior Officer,Virtual,Lean Consultant,Microsoft Teams,12,Completed,68,83,4.1,949,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-HRA-0359,Mahmud Hasan,HR & Administration,Manager,Virtual,Lean Consultant,Microsoft Teams,12,Not Completed,53,53,4.1,1445,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0006,Jahid Chowdhury,Production,Junior Staff,Virtual,Lean Consultant,Microsoft Teams,12,Completed,64,72,4.8,1660,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-FIN-0237,Saiful Haque,Finance & Accounts,Executive,Virtual,Lean Consultant,Microsoft Teams,12,Completed,66,76,3.9,1309,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0195,Farhan Bhuiyan,Production,Executive,Virtual,Lean Consultant,Microsoft Teams,12,Completed,70,89,4.5,975,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-DHK-HRA-0050,Jahid Karim,HR & Administration,Senior Officer,Virtual,Lean Consultant,Microsoft Teams,12,Not Completed,71,71,4.3,2408,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-SAM-0246,Mahmud Sarker,Sales & Marketing,Officer,Virtual,Lean Consultant,Microsoft Teams,12,Completed,73,96,3.9,2436,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-DHK-CST-0267,Saiful Rahman,Corporate Strategy,Senior Officer,Virtual,Lean Consultant,Microsoft Teams,12,Completed,62,79,3.9,2026,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-GZP-PRD-0302,Mehedi Bhuiyan,Production,Senior Manager,Virtual,Lean Consultant,Microsoft Teams,12,Completed,59,81,4.1,2458,No
TRN-030,Lean Manufacturing Basics,Technical,2025-04-06,MG-NGJ-ENG-0327,Shuvo Hossain,Engineering & Maintenance,Officer,Virtual,Lean Consultant,Microsoft Teams,12,Completed,53,63,4.7,518,No
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-CTG-SAM-0121,Imran Mia,Sales & Marketing,Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,63,73,4.8,447,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-CST-0371,Tanvir Sarker,Corporate Strategy,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,59,83,4.6,2323,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-PRD-0119,Sumaiya Khatun,Production,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,48,57,4.4,1483,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-CST-0076,Ishrat Akter,Corporate Strategy,Senior Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,73,83,4.2,974,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-NGJ-SCL-0295,Saiful Akter,Supply Chain & Logistics,Worker,In-person,Internal QA,Dhaka Corporate Office,8,Completed,75,86,4.1,647,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-SCL-0026,Asif Alam,Supply Chain & Logistics,Senior Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,60,67,4.1,655,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-CUS-0093,Tanvir Rashid,Customer Service,Senior Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,61,75,4.4,1209,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-PRD-0214,Tareq Khan,Production,Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,61,89,4.5,1390,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-PRD-0047,Asif Hossain,Production,Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,75,87,4.4,1622,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-PRD-0383,Jannatul Bhuiyan,Production,Senior Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,63,76,4.7,685,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-NGJ-PRD-0116,Rashed Sultana,Production,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,61,76,5,815,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-SAM-0397,Ahsan Akter,Sales & Marketing,Executive,In-person,Internal QA,Dhaka Corporate Office,8,Completed,74,89,4.8,476,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-CTG-PRD-0193,Tareq Mahmud,Production,Worker,In-person,Internal QA,Dhaka Corporate Office,8,Completed,58,69,4.9,1289,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-QAS-0277,Zahid Chowdhury,Quality Assurance,Worker,In-person,Internal QA,Dhaka Corporate Office,8,Completed,53,72,3.8,1131,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-FIN-0213,Tasnim Akter,Finance & Accounts,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,57,68,4,860,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-HRA-0178,Ishrat Ferdous,HR & Administration,Executive,In-person,Internal QA,Dhaka Corporate Office,8,Completed,56,74,4,1158,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-NGJ-SCL-0382,Kamrul Sultana,Supply Chain & Logistics,Worker,In-person,Internal QA,Dhaka Corporate Office,8,Completed,76,79,4.5,485,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-CST-0092,Farzana Akter,Corporate Strategy,Senior Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,65,79,4.7,2507,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-ENG-0183,Imran Hasan,Engineering & Maintenance,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,57,61,4.3,2017,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-NGJ-PRD-0022,Shakil Khatun,Production,Worker,In-person,Internal QA,Dhaka Corporate Office,8,Completed,64,81,3.4,2232,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-QAS-0091,Anika Alam,Quality Assurance,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,58,78,4.4,2019,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-SAM-0068,Riyad Chowdhury,Sales & Marketing,Senior Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,48,67,3.9,2115,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-PRD-0346,Samira Rahman,Production,Executive,In-person,Internal QA,Dhaka Corporate Office,8,Completed,46,72,4.7,2355,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-PRD-0112,Ashik Sarker,Production,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,53,62,4.1,2590,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-IT-0207,Rafiq Hossain,Information Technology,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,68,89,3.8,705,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-SAM-0143,Shuvo Bhuiyan,Sales & Marketing,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,52,62,3.4,1569,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-RAJ-SAM-0261,Nafisa Islam,Sales & Marketing,Senior Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,72,87,4.2,2163,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-PRD-0184,Ahsan Mia,Production,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,59,73,5,535,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-CTG-PRD-0345,Rafiq Bhuiyan,Production,Officer,In-person,Internal QA,Dhaka Corporate Office,8,Completed,55,68,3.7,2036,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-CUS-0342,Samira Rashid,Customer Service,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,62,84,4.2,1192,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-DHK-FIN-0171,Mizanur Haque,Finance & Accounts,Manager,In-person,Internal QA,Dhaka Corporate Office,8,Completed,69,91,4.3,1274,Yes
TRN-031,Root Cause Analysis,Quality,2025-03-10,MG-GZP-PRO-0236,Riyad Kabir,Procurement,Junior Staff,In-person,Internal QA,Dhaka Corporate Office,8,Completed,54,63,4.9,1806,Yes
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-GZP-FIN-0301,Jahid Khatun,Finance & Accounts,Junior Staff,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,51,70,4.2,2399,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-DHK-HRA-0178,Ishrat Ferdous,HR & Administration,Executive,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,49,62,4.5,1449,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-DHK-CST-0369,Fahim Karim,Corporate Strategy,Junior Staff,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,49,50,4.7,586,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-NGJ-PRD-0484,Shafiq Sarker,Production,Officer,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,75,90,4.6,2207,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-DHK-SAM-0360,Sanjida Ferdous,Sales & Marketing,Manager,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,44,58,4,1539,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-GZP-PRD-0182,Md. Karim Islam,Production,Manager,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,66,85,4.9,1453,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-NGJ-PRD-0024,Sabbir Kabir,Production,Worker,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,59,76,3.9,764,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-CTG-SAM-0095,Tareq Karim,Sales & Marketing,Senior Officer,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,49,65,3.9,611,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-NGJ-PRD-0244,Md. Rahim Uddin,Production,Worker,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,54,69,4,1327,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-DHK-CST-0016,Nazmul Talukder,Corporate Strategy,Officer,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,62,82,4.1,2139,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-GZP-SCL-0167,Priyanka Sultana,Supply Chain & Logistics,Junior Staff,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,59,82,4.7,984,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-DHK-SAM-0394,Sultana Ahmed,Sales & Marketing,Executive,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,74,94,4.9,2525,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-GZP-PRO-0085,Mahmud Hossain,Procurement,Officer,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,62,79,4.1,2277,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-GZP-SCL-0090,Kamrul Mahmud,Supply Chain & Logistics,Senior Manager,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,69,90,5,1816,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-GZP-SCL-0026,Asif Alam,Supply Chain & Logistics,Senior Officer,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,64,81,5,2281,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-DHK-CST-0255,Moumita Alam,Corporate Strategy,Officer,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,64,74,3.5,1147,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-GZP-ENG-0355,Nayeem Rahman,Engineering & Maintenance,Worker,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,67,83,4.4,2156,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-GZP-PRD-0353,Farhan Islam,Production,Worker,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,46,65,4.8,1701,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-NGJ-PRD-0427,Shafiq Alam,Production,Senior Officer,In-person,PM Trainer,Dhaka Corporate Office,12,Completed,58,65,4.4,2531,No
TRN-032,Project Management Essentials,Project Management,2025-08-10,MG-GZP-PRD-0074,Sharmin Chowdhury,Production,Officer,In-person,PM Trainer,Dhaka Corporate Office,12,Not Completed,51,51,5,1871,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-NGJ-QAS-0124,Zahid Rashid,Quality Assurance,Worker,In-person,Learning Partner,Dhaka Corporate Office,6,Not Completed,65,65,4.6,1910,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-GZP-FIN-0237,Saiful Haque,Finance & Accounts,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,68,93,3.8,583,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-GZP-PRD-0133,Shakil Uddin,Production,Senior Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,65,74,4.8,1201,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-DHK-SAM-0136,Ayesha Akter,Sales & Marketing,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,81,89,4.4,957,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-GZP-PRD-0383,Jannatul Bhuiyan,Production,Senior Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Not Completed,62,62,4.5,954,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-DHK-PRO-0041,Rakib Khatun,Procurement,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Not Completed,55,55,4.5,1125,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-DHK-HRA-0019,Sultana Khatun,HR & Administration,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,36,54,3.4,2186,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-NGJ-ENG-0341,Rakib Chowdhury,Engineering & Maintenance,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,63,85,5,2000,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-DHK-CST-0164,Mim Rahman,Corporate Strategy,Manager,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,64,87,5,729,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-NGJ-QAS-0260,Fahim Hasan,Quality Assurance,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,64,75,4.6,2085,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-DHK-SAM-0459,Ashik Rashid,Sales & Marketing,Worker,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,47,60,4.1,403,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-NGJ-ENG-0259,Rakib Hossain,Engineering & Maintenance,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,68,82,4.7,1714,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-NGJ-QAS-0175,Riyad Mahmud,Quality Assurance,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,50,79,4.1,1458,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-DHK-CST-0092,Farzana Akter,Corporate Strategy,Senior Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,68,89,4.7,2422,No
TRN-033,Presentation Skills,Soft Skills,2025-05-09,MG-CTG-SAM-0232,Jannatul Ferdous,Sales & Marketing,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,63,75,3.4,909,No
