leave_id,employee_id,employee_name,department,location,leave_type,start_date,end_date,leave_days,reason_category,approval_status,approved_by
LV-01010,MG-GZP-PRD-0499,Md. Rahim Kabir,Production,Gazipur Manufacturing Unit,Casual Leave,2025-06-27,2025-06-29,3,Urgent Personal Matter,Approved,Md. Shahidul Islam
LV-01011,MG-DHK-SAM-0500,Sabbir Ahmed,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-08-31,2025-08-31,1,Minor Illness,Approved,Tanvir Ahmed
LV-01012,MG-DHK-SAM-0500,Sabbir Ahmed,Sales & Marketing,Dhaka Corporate Office,Paternity Leave,2025-08-10,2025-08-16,7,New Child,Approved,Tanvir Ahmed
LV-01013,MG-DHK-SAM-0500,Sabbir Ahmed,Sales & Marketing,Dhaka Corporate Office,Annual Leave,2025-11-23,2025-11-25,3,Personal / Vacation,Approved,Tanvir Ahmed
LV-01014,MG-GZP-PRD-0501,Shakil Sarker,Production,Gazipur Manufacturing Unit,Casual Leave,2025-10-07,2025-10-09,3,Urgent Personal Matter,Approved,Md. Shahidul Islam
LV-01015,MG-NGJ-PRD-0502,Nazmul Sultana,Production,Narayanganj Production Plant,Annual Leave,2025-11-20,2025-11-21,2,Personal / Vacation,Approved,Md. Shahidul Islam
LV-01016,MG-NGJ-PRD-0502,Nazmul Sultana,Production,Narayanganj Production Plant,Annual Leave,2025-11-12,2025-11-13,2,Personal / Vacation,Approved,Md. Shahidul Islam
LV-01017,MG-NGJ-PRD-0502,Nazmul Sultana,Production,Narayanganj Production Plant,Annual Leave,2025-10-28,2025-10-28,1,Personal / Vacation,Approved,Md. Shahidul Islam
LV-01018,MG-NGJ-PRD-0502,Nazmul Sultana,Production,Narayanganj Production Plant,Sick Leave,2025-09-07,2025-09-07,1,Medical Appointment,Approved,Md. Shahidul Islam
LV-01019,MG-DHK-PRD-0503,Mehedi Kabir,Production,Dhaka Corporate Office,Casual Leave,2025-12-26,2025-12-26,1,Urgent Personal Matter,Pending,Abdul Karim
LV-01020,MG-DHK-PRD-0503,Mehedi Kabir,Production,Dhaka Corporate Office,Annual Leave,2025-12-31,2025-12-31,1,Personal / Vacation,Approved,Abdul Karim
LV-01021,MG-DHK-SAM-0504,Tareq Sultana,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-06-07,2025-06-09,3,Urgent Personal Matter,Approved,Farzana Rahman
LV-01022,MG-DHK-SAM-0504,Tareq Sultana,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-05-06,2025-05-07,2,Urgent Personal Matter,Approved,Farzana Rahman
LV-01023,MG-DHK-SAM-0504,Tareq Sultana,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-12-23,2025-12-24,2,Minor Illness,Approved,Farzana Rahman
LV-01024,MG-CTG-SAM-0505,Shakil Karim,Sales & Marketing,Chattogram Distribution Hub,Sick Leave,2025-08-27,2025-08-27,1,Fever / Flu,Approved,Tanvir Ahmed
LV-01025,MG-CTG-SAM-0505,Shakil Karim,Sales & Marketing,Chattogram Distribution Hub,Annual Leave,2025-09-14,2025-09-18,5,Personal / Vacation,Approved,Tanvir Ahmed
LV-01026,MG-GZP-CUS-0506,Tanvir Karim,Customer Service,Gazipur Manufacturing Unit,Annual Leave,2025-12-09,2025-12-11,3,Personal / Vacation,Approved,Rashedul Islam
LV-01027,MG-GZP-CUS-0506,Tanvir Karim,Customer Service,Gazipur Manufacturing Unit,Sick Leave,2025-11-25,2025-11-26,2,Medical Appointment,Approved,Rashedul Islam
LV-01028,MG-NGJ-SCL-0508,Rafiq Jahan,Supply Chain & Logistics,Narayanganj Production Plant,Sick Leave,2025-11-22,2025-11-22,1,Fever / Flu,Approved,Mahmudul Hasan
LV-01029,MG-GZP-PRD-0509,Nusrat Sarker,Production,Gazipur Manufacturing Unit,Annual Leave,2025-09-02,2025-09-02,1,Personal / Vacation,Approved,Abdul Karim
LV-01030,MG-GZP-PRD-0509,Nusrat Sarker,Production,Gazipur Manufacturing Unit,Casual Leave,2025-09-11,2025-09-12,2,Urgent Personal Matter,Approved,Abdul Karim
LV-01031,MG-NGJ-ENG-0510,Saiful Bhuiyan,Engineering & Maintenance,Narayanganj Production Plant,Annual Leave,2025-10-18,2025-10-20,3,Personal / Vacation,Approved,Rakibul Hasan
LV-01032,MG-NGJ-ENG-0510,Saiful Bhuiyan,Engineering & Maintenance,Narayanganj Production Plant,Unpaid Leave,2025-10-03,2025-10-11,9,Extended Personal Matter,Pending,Rakibul Hasan
LV-01033,MG-CTG-SAM-0511,Md. Karim Hossain,Sales & Marketing,Chattogram Distribution Hub,Casual Leave,2025-12-29,2025-12-30,2,Urgent Personal Matter,Pending,Farzana Rahman
LV-01034,MG-DHK-LGL-0512,Fahim Mia,Legal & Compliance,Dhaka Corporate Office,Annual Leave,2025-11-03,2025-11-06,4,Personal / Vacation,Approved,Barrister Nafisa Karim
LV-01035,MG-NGJ-PRD-0513,Tanvir Khatun,Production,Narayanganj Production Plant,Sick Leave,2025-04-02,2025-04-02,1,Fever / Flu,Approved,Abdul Karim
LV-01036,MG-DHK-SAM-0514,Md. Rahim Hasan,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-10-12,2025-10-13,2,Urgent Personal Matter,Approved,Tanvir Ahmed
LV-01037,MG-DHK-SAM-0514,Md. Rahim Hasan,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-11-21,2025-11-23,3,Minor Illness,Approved,Tanvir Ahmed
LV-01038,MG-GZP-PRD-0515,Zahid Akter,Production,Gazipur Manufacturing Unit,Casual Leave,2025-11-22,2025-11-23,2,Urgent Personal Matter,Approved,Abdul Karim
LV-01039,MG-GZP-PRD-0515,Zahid Akter,Production,Gazipur Manufacturing Unit,Annual Leave,2025-10-31,2025-11-02,3,Personal / Vacation,Pending,Abdul Karim
LV-01040,MG-GZP-PRD-0515,Zahid Akter,Production,Gazipur Manufacturing Unit,Sick Leave,2025-10-24,2025-10-27,4,Fever / Flu,Approved,Abdul Karim
LV-01041,MG-NGJ-SCL-0516,Riyad Sultana,Supply Chain & Logistics,Narayanganj Production Plant,Annual Leave,2025-11-04,2025-11-08,5,Personal / Vacation,Approved,Rezaul Karim
LV-01042,MG-NGJ-SCL-0516,Riyad Sultana,Supply Chain & Logistics,Narayanganj Production Plant,Annual Leave,2025-09-09,2025-09-10,2,Personal / Vacation,Approved,Rezaul Karim
LV-01043,MG-NGJ-SCL-0516,Riyad Sultana,Supply Chain & Logistics,Narayanganj Production Plant,Unpaid Leave,2025-07-29,2025-08-06,9,Extended Personal Matter,Approved,Rezaul Karim
